Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by
SRR34288863,AMPLICON,140,3015191985,PRJNA1283912,SAMN49704360,SARS-CoV-2: wastewater surveillance,2135243280,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-10,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459887,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230310_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_TERGS_20230310_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288864,AMPLICON,90,98416653,PRJNA1283912,SAMN49704370,SARS-CoV-2: wastewater surveillance,80314472,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-21,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459886,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230421_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_BER_TERGS_20230421_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288865,AMPLICON,138,788388356,PRJNA1283912,SAMN49704416,SARS-CoV-2: wastewater surveillance,560480624,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-17,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459885,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230117,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_FRA_TER24h_20230117,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288866,AMPLICON,148,2420443967,PRJNA1283912,SAMN49704473,SARS-CoV-2: wastewater surveillance,1743693068,TECHNICAL UNIVERSITY OF DARMSTADT,2023-01-10,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459884,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_B2_20230110_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_B2_20230110_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep4
SRR34288867,AMPLICON,122,1818400747,PRJNA1283912,SAMN49704329,SARS-CoV-2: wastewater surveillance,1355874024,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-03,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX29459883,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230303_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_DOM_pool_20230303_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,
SRR34288868,AMPLICON,124,40899,PRJNA1283912,SAMN49704383,SARS-CoV-2: wastewater surveillance,94967,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-24,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX29459882,Germany,Europe,Germany:Frankfurt_Non_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_FT24h_pool_20230224_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:54:00Z,1,SAT_FRA_FT24h_pool_20230224_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
SRR34288869,AMPLICON,122,1796272576,PRJNA1283912,SAMN49704309,SARS-CoV-2: wastewater surveillance,1349817155,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-10,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459881,Germany,Europe,Germany:Berlin_Aircraft_bottom_outlet,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_AL_pool_20230310_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_FTGS_AL_pool_20230310_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288870,AMPLICON,112,1627966791,PRJNA1283912,SAMN49704461,SARS-CoV-2: wastewater surveillance,1299989771,TECHNICAL UNIVERSITY OF DARMSTADT,2023-04-24,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459880,Germany,Europe,Germany:Frankfurt_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_FRA_TER24h_20230424_01,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_FRA_TER24h_20230424_01,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR34288871,AMPLICON,100,1202335339,PRJNA1283912,SAMN49704358,SARS-CoV-2: wastewater surveillance,902906370,TECHNICAL UNIVERSITY OF DARMSTADT,2023-03-03,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX29459879,Germany,Europe,Germany:Berlin_Terminal,Ion GeneStudio S5 Prime,wastewater,SAT_BER_TERGS_20230303_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,SAT_BER_TERGS_20230303_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288872,AMPLICON,131,1642323234,PRJNA1283912,SAMN49704321,SARS-CoV-2: wastewater surveillance,1224650307,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-03,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX29459878,Germany,Europe,Germany:Berlin_Aircraft_manhole,Ion GeneStudio S5 Prime,wastewater,SAT_BER_FTGS_DOM_pool_20230203_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:55:00Z,1,SAT_BER_FTGS_DOM_pool_20230203_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,0,raw wastewater,grab,yes,SARS-CoV-2,rep
SRR34288873,AMPLICON,164,2691606311,PRJNA1283912,SAMN49704274,SARS-CoV-2: wastewater surveillance,2077820445,TECHNICAL UNIVERSITY OF DARMSTADT,2023-02-20,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX29459877,Germany,Europe,Germany:Frankfurt_Griesheim,Ion GeneStudio S5 Prime,wastewater,BMBF_EGLV_FRGR_20230220_02,SINGLE,PCR,GENOMIC,wastewater metagenome,ION_TORRENT,research,2025-06-29T00:00:00Z,2025-06-29T09:56:00Z,1,BMBF_EGLV_FRGR_20230220_02,"Technical University of Darmstadt\, IWAR\, WUB",SRP595869,NA,24,raw wastewater,composite,yes,SARS-CoV-2,rep
