Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_population_source,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1_protocol,ww_surv_target_1
SRR30660864,NEB VarSkip 2b Short,AMPLICON,285,304735479,PRJNA934936,SAMN43762131,SARS-CoV-2: wastewater surveillance,142795208,MA_WWS,MASPHL,2023-12-21,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079949,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW768,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW768,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,447118.70255348505,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660865,NEB VarSkip 2b Short,AMPLICON,286,119307729,PRJNA934936,SAMN43762130,SARS-CoV-2: wastewater surveillance,31737574,MA_WWS,MASPHL,2023-12-20,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079948,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW767,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW767,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1255632.8660595519,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660866,NEB VarSkip 2b Short,AMPLICON,285,149617210,PRJNA934936,SAMN43762103,SARS-CoV-2: wastewater surveillance,61004774,MA_WWS,MASPHL,2023-12-08,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079947,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW740,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-13T16:03:00Z,1,23WW740,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,819133.44713324623,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660867,NEB VarSkip 2b Short,AMPLICON,278,296293014,PRJNA934936,SAMN43762129,SARS-CoV-2: wastewater surveillance,134716792,MA_WWS,MASPHL,2023-12-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079946,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW766,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW766,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,778878.39558573847,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660868,NEB VarSkip 2b Short,AMPLICON,288,233770016,PRJNA934936,SAMN43762128,SARS-CoV-2: wastewater surveillance,103389641,MA_WWS,MASPHL,2023-12-20,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079945,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW765,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW765,MASPHL,SRP483402,1075656,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1520477.5828460036,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660869,NEB VarSkip 2b Short,AMPLICON,288,274040745,PRJNA934936,SAMN43762127,SARS-CoV-2: wastewater surveillance,72620195,MA_WWS,MASPHL,2023-12-19,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079944,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW764,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW764,MASPHL,SRP483402,1075656,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1162679.1704788045,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660870,NEB VarSkip 2b Short,AMPLICON,282,283306998,PRJNA934936,SAMN43762126,SARS-CoV-2: wastewater surveillance,124034845,MA_WWS,MASPHL,2023-12-20,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079943,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW763,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW763,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1234579.0864477162,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660871,NEB VarSkip 2b Short,AMPLICON,286,176227410,PRJNA934936,SAMN43762125,SARS-CoV-2: wastewater surveillance,46818070,MA_WWS,MASPHL,2023-12-19,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079942,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW762,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW762,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1157500,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660872,NEB VarSkip 2b Short,AMPLICON,288,183510414,PRJNA934936,SAMN43762124,SARS-CoV-2: wastewater surveillance,81566099,MA_WWS,MASPHL,2023-12-20,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079941,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW761,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-13T16:03:00Z,1,23WW761,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,1873280.4232804233,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660873,NEB VarSkip 2b Short,AMPLICON,286,260149333,PRJNA934936,SAMN43762123,SARS-CoV-2: wastewater surveillance,68995103,MA_WWS,MASPHL,2023-12-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079940,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW760,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW760,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,944369.77058029687,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660874,NEB VarSkip 2b Short,AMPLICON,287,183481948,PRJNA934936,SAMN43762122,SARS-CoV-2: wastewater surveillance,73113083,MA_WWS,MASPHL,2023-12-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079939,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW759,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW759,MASPHL,SRP483402,1075656,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1845170.8893045399,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660875,NEB VarSkip 2b Short,AMPLICON,287,206206379,PRJNA934936,SAMN43762121,SARS-CoV-2: wastewater surveillance,54651304,MA_WWS,MASPHL,2023-12-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079938,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW758,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW758,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1088718.2971014492,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660876,NEB VarSkip 2b Short,AMPLICON,288,253898581,PRJNA934936,SAMN43762120,SARS-CoV-2: wastewater surveillance,101941787,MA_WWS,MASPHL,2023-12-18,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079937,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW757,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW757,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,751464.71006953961,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660877,NEB VarSkip 2b Short,AMPLICON,284,330222022,PRJNA934936,SAMN43762102,SARS-CoV-2: wastewater surveillance,132862950,MA_WWS,MASPHL,2023-12-07,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079936,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW739,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW739,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,615544.75767603575,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660878,NEB VarSkip 2b Short,AMPLICON,287,171910582,PRJNA934936,SAMN43762119,SARS-CoV-2: wastewater surveillance,45586428,MA_WWS,MASPHL,2023-12-16,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079935,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW756,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW756,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,1925954.0305729685,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660879,NEB VarSkip 2b Short,AMPLICON,287,328752890,PRJNA934936,SAMN43762118,SARS-CoV-2: wastewater surveillance,131275263,MA_WWS,MASPHL,2023-12-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079934,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW755,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW755,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,1790557.5428641911,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660880,NEB VarSkip 2b Short,AMPLICON,288,197736374,PRJNA934936,SAMN43762117,SARS-CoV-2: wastewater surveillance,52405115,MA_WWS,MASPHL,2023-12-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079933,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW754,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW754,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1334184.1552990556,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660881,NEB VarSkip 2b Short,AMPLICON,287,224795243,PRJNA934936,SAMN43762116,SARS-CoV-2: wastewater surveillance,59565832,MA_WWS,MASPHL,2023-12-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079932,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW753,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW753,MASPHL,SRP483402,1075656,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1354152.9942575882,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660882,NEB VarSkip 2b Short,AMPLICON,286,234903928,PRJNA934936,SAMN43762115,SARS-CoV-2: wastewater surveillance,62288769,MA_WWS,MASPHL,2023-12-14,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079931,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW752,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW752,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1161033.2990044625,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660883,NEB VarSkip 2b Short,AMPLICON,285,121946317,PRJNA934936,SAMN43762114,SARS-CoV-2: wastewater surveillance,50330591,MA_WWS,MASPHL,2023-12-11,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079930,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW751,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-13T16:03:00Z,1,23WW751,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1535986.6854774707,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660884,NEB VarSkip 2b Short,AMPLICON,287,149411156,PRJNA934936,SAMN43762113,SARS-CoV-2: wastewater surveillance,39643353,MA_WWS,MASPHL,2023-12-13,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079929,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW750,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW750,MASPHL,SRP483402,1075656,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,915862.50575771532,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660885,NEB VarSkip 2b Short,AMPLICON,286,266673194,PRJNA934936,SAMN43762112,SARS-CoV-2: wastewater surveillance,70709885,MA_WWS,MASPHL,2023-12-13,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079928,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW749,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW749,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,1055943.0886276062,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660886,NEB VarSkip 2b Short,AMPLICON,285,235004992,PRJNA934936,SAMN43762111,SARS-CoV-2: wastewater surveillance,96881661,MA_WWS,MASPHL,2023-12-12,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079927,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW748,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW748,MASPHL,SRP483402,94000,wastewater treatment plant records,48,raw wastewater,wastewater treatment plant,composite,591283.63228699542,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660887,NEB VarSkip 2b Short,AMPLICON,286,140901914,PRJNA934936,SAMN43762110,SARS-CoV-2: wastewater surveillance,61623275,MA_WWS,MASPHL,2023-12-12,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079926,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW747,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:58:00Z,2,23WW747,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,4789315.4420206659,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660888,NEB VarSkip 2b Short,AMPLICON,287,237930789,PRJNA934936,SAMN43762101,SARS-CoV-2: wastewater surveillance,103209190,MA_WWS,MASPHL,2023-12-07,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079925,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW738,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-15T11:59:00Z,2,23WW738,MASPHL,SRP483402,1075656,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,994921.10747246211,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30660889,NEB VarSkip 2b Short,AMPLICON,285,214666244,PRJNA934936,SAMN43762100,SARS-CoV-2: wastewater surveillance,85458682,MA_WWS,MASPHL,2023-12-07,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26079924,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW737,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-15T00:00:00Z,2024-09-13T16:03:00Z,1,23WW737,MASPHL,SRP483402,1375228,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,953713.68588288699,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
SRR30603756,NEB VarSkip 2b Short,AMPLICON,288,250290832,PRJNA934936,SAMN43548709,SARS-CoV-2: wastewater surveillance,108311372,MA_WWS,MASPHL,2023-09-19,innovaprep ultrafiltration,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,SRX26026431,Murine Hepatitis Virus,zymo quick-rna viral kit,USA,North America,USA: Massachusetts,Illumina MiSeq,wastewater,23WW564,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,CDC NWSS,public health surveillance community-level,2024-09-09T00:00:00Z,2024-09-09T14:30:00Z,2,23WW564,MASPHL,SRP483402,13000,wastewater treatment plant records,24,raw wastewater,wastewater treatment plant,composite,555978.4138901924,copies/L,N2,no,ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne,SARS-CoV-2
