Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,collection_site_id,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_population_source,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_system_sample_id,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1,ww_surv_target_1_conc,ww_flow,instantaneous_flow,amplicon_PCR_primer_scheme (run),replicate
SRR28206570,AMPLICON,230,131317572,PRJNA850375,SAMN40192170,SARS-CoV-2: wastewater surveillance,47830225,CDPHE-COVID,CDPHE,2024-01-03,EL,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23819001,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Elbert\, county",NextSeq 2000,wastewater,EL20240103,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,EL20240103,CDPHE,SRP393881,3571,census blocks clipped to wastewater service area polygon,0,raw wastewater,wastewater treatment plant,grab,EL20240103,copies/L,N2,no,SARS-CoV-2,"320,000",NaN,0.251,,
SRR28206571,AMPLICON,232,127221800,PRJNA850375,SAMN40192169,SARS-CoV-2: wastewater surveillance,46373380,CDPHE-COVID,CDPHE,2024-01-04,SK,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23819000,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Boulder Weld\, county",NextSeq 2000,wastewater,SK20240104,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,SK20240104,CDPHE,SRP393881,75544,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SK20240104,copies/L,N2,no,SARS-CoV-2,"350,000",6.63,NaN,,
SRR28206572,AMPLICON,230,116458002,PRJNA850375,SAMN40192168,SARS-CoV-2: wastewater surveillance,42778972,CDPHE-COVID,CDPHE,2024-01-04,SV,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818999,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Pitkin\, county",NextSeq 2000,wastewater,SV20240104,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,SV20240104,CDPHE,SRP393881,17571,census blocks clipped to wastewater service area polygon,missing,raw wastewater,wastewater treatment plant,missing,SV20240104,copies/L,N2,no,SARS-CoV-2,"400,000",0.897,NaN,,
SRR28206573,AMPLICON,230,123269331,PRJNA850375,SAMN40192167,SARS-CoV-2: wastewater surveillance,45057303,CDPHE-COVID,CDPHE,2024-01-04,SI,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818998,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Larimer\, county",NextSeq 2000,wastewater,SI20240104,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SI20240104,CDPHE,SRP393881,26621,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SI20240104,copies/L,N2,no,SARS-CoV-2,"210,000",2.42,NaN,,
SRR28206574,AMPLICON,230,120033300,PRJNA850375,SAMN40192166,SARS-CoV-2: wastewater surveillance,43634169,CDPHE-COVID,CDPHE,2024-01-02,EL,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818997,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Elbert\, county",NextSeq 2000,wastewater,EL20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,EL20240102,CDPHE,SRP393881,3571,census blocks clipped to wastewater service area polygon,0,raw wastewater,wastewater treatment plant,grab,EL20240102,copies/L,N2,no,SARS-CoV-2,"110,000",NaN,0.151,,
SRR28206575,AMPLICON,234,95008849,PRJNA850375,SAMN40192165,SARS-CoV-2: wastewater surveillance,34718271,CDPHE-COVID,CDPHE,2024-01-04,FC,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818996,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Summit\, county",NextSeq 2000,wastewater,FC20240104,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,FC20240104,CDPHE,SRP393881,14286,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,FC20240104,copies/L,N2,no,SARS-CoV-2,"370,000",0.5845,NaN,,
SRR28206576,AMPLICON,235,66647981,PRJNA850375,SAMN40192164,SARS-CoV-2: wastewater surveillance,24390144,CDPHE-COVID,CDPHE,2024-01-04,UB,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818995,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Summit\, county",NextSeq 2000,wastewater,UB20240104,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,UB20240104,CDPHE,SRP393881,35643,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,UB20240104,copies/L,N2,no,SARS-CoV-2,"390,000",2.304,NaN,,
SRR28206577,AMPLICON,231,96471942,PRJNA850375,SAMN40192163,SARS-CoV-2: wastewater surveillance,35228045,CDPHE-COVID,CDPHE,2024-01-03,SR,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818994,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Arapahoe Jefferson\, county",NextSeq 2000,wastewater,SR20240103,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SR20240103,CDPHE,SRP393881,247443,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SR20240103,copies/L,N2,no,SARS-CoV-2,"200,000",16.7,NaN,,
SRR28206578,AMPLICON,231,133890051,PRJNA850375,SAMN40192162,SARS-CoV-2: wastewater surveillance,48303533,CDPHE-COVID,CDPHE,2024-01-02,SL,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818993,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Boulder\, county",NextSeq 2000,wastewater,SL20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SL20240102,CDPHE,SRP393881,17601,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SL20240102,copies/L,N2,no,SARS-CoV-2,"190,000",0.13902,NaN,,
SRR28206579,AMPLICON,229,136859185,PRJNA850375,SAMN40192045,SARS-CoV-2: wastewater surveillance,49655985,CDPHE-COVID,CDPHE,2024-01-07,SN,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818992,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Denver\, county",NextSeq 2000,wastewater,SN20240107,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SN20240107,CDPHE,SRP393881,709904,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SN20240107,copies/L,N2,no,SARS-CoV-2,"39,000",53.43,NaN,,
SRR28206580,AMPLICON,231,118862057,PRJNA850375,SAMN40192161,SARS-CoV-2: wastewater surveillance,42972447,CDPHE-COVID,CDPHE,2024-01-02,AP,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818991,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Pitkin\, county",NextSeq 2000,wastewater,AP20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,AP20240102,CDPHE,SRP393881,5500,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,AP20240102,copies/L,N2,no,SARS-CoV-2,"160,000",1.609,NaN,,
SRR28206581,AMPLICON,230,138093059,PRJNA850375,SAMN40192160,SARS-CoV-2: wastewater surveillance,49935220,CDPHE-COVID,CDPHE,2024-01-02,DE,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818990,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Delta\, county",NextSeq 2000,wastewater,DE20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,DE20240102,CDPHE,SRP393881,6857,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,DE20240102,copies/L,N2,no,SARS-CoV-2,"42,000",1,NaN,,
SRR28206582,AMPLICON,232,141685999,PRJNA850375,SAMN40192159,SARS-CoV-2: wastewater surveillance,51162076,CDPHE-COVID,CDPHE,2024-01-02,BH,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818989,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Morgan\, county",NextSeq 2000,wastewater,BH20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,BH20240102,CDPHE,SRP393881,12000,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,BH20240102,copies/L,N2,no,SARS-CoV-2,"36,000",0.444,NaN,,
SRR28206583,AMPLICON,230,136111507,PRJNA850375,SAMN40192158,SARS-CoV-2: wastewater surveillance,49158474,CDPHE-COVID,CDPHE,2024-01-02,ER,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818988,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Weld\, county",NextSeq 2000,wastewater,ER20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,ER20240102,CDPHE,SRP393881,13779,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,ER20240102,copies/L,N2,no,SARS-CoV-2,"510,000",1.9,NaN,,
SRR28206584,AMPLICON,231,128909272,PRJNA850375,SAMN40192157,SARS-CoV-2: wastewater surveillance,46739290,CDPHE-COVID,CDPHE,2024-01-02,LA,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818987,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Larimer\, county",NextSeq 2000,wastewater,LA20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,LA20240102,CDPHE,SRP393881,66429,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,LA20240102,copies/L,N2,no,SARS-CoV-2,"170,000",5.66,NaN,,
SRR28206585,AMPLICON,233,123880603,PRJNA850375,SAMN40192156,SARS-CoV-2: wastewater surveillance,44629073,CDPHE-COVID,CDPHE,2024-01-02,SV,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818986,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Pitkin\, county",NextSeq 2000,wastewater,SV20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SV20240102,CDPHE,SRP393881,17571,census blocks clipped to wastewater service area polygon,missing,raw wastewater,wastewater treatment plant,missing,SV20240102,copies/L,N2,no,SARS-CoV-2,"350,000",0.921,NaN,,
SRR28206586,AMPLICON,231,127968561,PRJNA850375,SAMN40192155,SARS-CoV-2: wastewater surveillance,46350323,CDPHE-COVID,CDPHE,2024-01-01,SR,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818985,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Arapahoe Jefferson\, county",NextSeq 2000,wastewater,SR20240101,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SR20240101,CDPHE,SRP393881,247443,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SR20240101,copies/L,N2,no,SARS-CoV-2,"91,000",16.3,NaN,,
SRR28206587,AMPLICON,232,138278063,PRJNA850375,SAMN40192154,SARS-CoV-2: wastewater surveillance,49704689,CDPHE-COVID,CDPHE,2024-01-02,WL,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818984,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Jackson\, county",NextSeq 2000,wastewater,WL20240102,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,WL20240102,CDPHE,SRP393881,1536,census blocks clipped to wastewater service area polygon,0,raw wastewater,wastewater treatment plant,grab,WL20240102,copies/L,N2,no,SARS-CoV-2,"2,200",NaN,0.069,,
SRR28206588,AMPLICON,229,115824172,PRJNA850375,SAMN40192076,SARS-CoV-2: wastewater surveillance,42431219,CDPHE-COVID,CDPHE,2024-01-11,LC,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818983,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Larimer Weld\, county",NextSeq 2000,wastewater,LC20240111,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,LC20240111,CDPHE,SRP393881,7946,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,LC20240111,copies/L,N2,no,SARS-CoV-2,"110,000",1.198,NaN,,
SRR28206589,AMPLICON,232,144725258,PRJNA850375,SAMN40192075,SARS-CoV-2: wastewater surveillance,52432000,CDPHE-COVID,CDPHE,2024-01-08,SH,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818982,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Larimer\, county",NextSeq 2000,wastewater,SH20240108,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,SH20240108,CDPHE,SRP393881,92127,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SH20240108,copies/L,N2,no,SARS-CoV-2,"80,000",9.419,NaN,,
SRR28206590,AMPLICON,231,143580099,PRJNA850375,SAMN40192074,SARS-CoV-2: wastewater surveillance,52078803,CDPHE-COVID,CDPHE,2024-01-08,SP,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818981,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Adams\, county",NextSeq 2000,wastewater,SP20240108,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,SP20240108,CDPHE,SRP393881,54561,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,SP20240108,copies/L,N2,no,SARS-CoV-2,"16,000",4.01,NaN,,
SRR28206591,AMPLICON,234,141883143,PRJNA850375,SAMN40192073,SARS-CoV-2: wastewater surveillance,51633985,CDPHE-COVID,CDPHE,2024-01-08,CM,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818980,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Summit\, county",NextSeq 2000,wastewater,CM20240108,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,CM20240108,CDPHE,SRP393881,7857,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,CM20240108,copies/L,N2,no,SARS-CoV-2,"160,000",0.318,NaN,,
SRR28206592,AMPLICON,231,72966515,PRJNA850375,SAMN40192072,SARS-CoV-2: wastewater surveillance,26758690,CDPHE-COVID,CDPHE,2024-01-08,ER,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818979,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Weld\, county",NextSeq 2000,wastewater,ER20240108,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:29:00Z,1,ER20240108,CDPHE,SRP393881,13779,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,ER20240108,copies/L,N2,no,SARS-CoV-2,"360,000",0.81,NaN,,
SRR28206593,AMPLICON,226,146978364,PRJNA850375,SAMN40192036,SARS-CoV-2: wastewater surveillance,53856317,CDPHE-COVID,CDPHE,2024-01-04,LJ,Ceres Nanosciences Nanotrap,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23818978,MHV,Thermo Fisher Scientific King Fisher extraction,USA,North America,"USA: Colorado\, Otero\, county",NextSeq 2000,wastewater,LJ20240104,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,public health surveillance community-level,diversity of mutations across entire genome,2024-03-03T00:00:00Z,2024-03-03T12:30:00Z,1,LJ20240104,CDPHE,SRP393881,29643,census blocks clipped to wastewater service area polygon,24 hours,raw wastewater,wastewater treatment plant,composite,LJ20240104,copies/L,N2,no,SARS-CoV-2,"110,000",0.844,NaN,,
